month,exit_reason,discrsn,sex,race,age_group,county,crime_class,relinst,n
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Cook,Property,Dixon,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Cook,Public Order,Centralia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Cook,Public Order,Stateville,2
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Kankakee,Public Order,Taylorville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Madison,Person,Other,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Peoria,Person,East Moline,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Peoria,Public Order,Big Muddy River,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,35-44,Will,Drug,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,45-54,Cook,Drug,Pinckneyville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,45-54,Cook,Person,Shawnee,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,45-54,Cook,Person,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,45-54,Cook,Property,Danville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,45-54,Cook,Property,Dixon,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,45-54,Cook,Property,Stateville,2
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,45-54,Cook,Public Order,Stateville,2
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,55-64,Cook,Drug,Centralia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,55-64,Cook,Drug,Pinckneyville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,55-64,Cook,Public Order,Robinson,3
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,55-64,Cook,Public Order,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,55-64,Kendall,Public Order,Taylorville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,55-64,Will,Person,Danville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,55-64,Winnebago,Drug,Centralia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Black,55-64,Winnebago,Person,Pinckneyville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,20-24,Cook,Public Order,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,25-29,Cook,Drug,Centralia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,25-29,Cook,Person,Centralia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,25-29,Cook,Property,Danville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,30-34,Cook,Person,Centralia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,30-34,Cook,Person,Vienna,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,30-34,Cook,Public Order,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,30-34,Will,Person,Illinois River,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,35-44,Cook,Person,East Moline,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,35-44,Cook,Person,Robinson,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,35-44,McHenry,Person,Shawnee,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,45-54,Cook,Person,Hill,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,45-54,Cook,Property,Dixon,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,55-64,Cook,Person,Dixon,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,Hispanic,55-64,Cook,Person,Taylorville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,20-24,Cook,Property,Hill,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,20-24,Schuyler,Public Order,Vandalia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Coles,Public Order,Jacksonville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Cook,Person,Centralia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Marion,Drug,Graham,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Sangamon,Drug,Hill,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,St. Clair,Person,Vandalia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Whiteside,Person,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,25-29,Williamson,Property,Menard,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,DuPage,Public Order,Robinson,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Fayette,Drug,Hill,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Kane,Public Order,Western Illinois,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Madison,Drug,Menard,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Madison,Person,Menard,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Pike,Property,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Randolph,Drug,Menard,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,St. Clair,Public Order,Shawnee,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,White,Property,Danville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,30-34,Whiteside,Public Order,Illinois River,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Adams,Drug,Taylorville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Cook,Property,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,DeKalb,Public Order,Hill,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Fayette,Public Order,Robinson,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Henry,Drug,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Kankakee,Person,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Lake,Public Order,Robinson,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Madison,Person,Western Illinois,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Madison,Property,Menard,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Madison,Property,Vienna,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,McHenry,Property,Vandalia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Montgomery,Person,Centralia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Randolph,Public Order,Shawnee,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Tazewell,Person,Pontiac,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Vermilion,Property,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,35-44,Williamson,Property,Menard,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Coles,Person,Vienna,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Douglas,Public Order,Vandalia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Jefferson,Public Order,East Moline,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Macon,Public Order,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Madison,Drug,Menard,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Madison,Person,Hill,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Peoria,Person,Taylorville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Pike,Public Order,Vienna,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Rock Island,Drug,Stateville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Whiteside,Drug,Vandalia,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,45-54,Will,Property,Dixon,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Clark,Public Order,Big Muddy River,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Cook,Public Order,Robinson,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Madison,Person,Jacksonville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Ogle,Person,Robinson,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Stephenson,Person,East Moline,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Whiteside,Drug,Jacksonville,1
2021-10-01,Expiration of Sentence,Expiration of Sentence,Male,White,55-64,Will,Public Order,Shawnee,1
2021-10-01,MSR: Court Ordered Release,Not Discharged,Male,Black,35-44,Cook,Person,Lincoln,1
2021-10-01,MSR: IIP Graduate,Not Discharged,Male,Black,30-34,Cook,Property,Stateville,1
2021-10-01,MSR: IIP Graduate,Not Discharged,Male,Black,35-44,Jefferson,Drug,Southwestern Illinois,1
2021-10-01,MSR: IIP Graduate,Not Discharged,Male,Hispanic,35-44,Cook,Person,Danville,1
2021-10-01,MSR: IIP Graduate,Not Discharged,Male,White,25-29,Kane,Property,Lincoln,1
2021-10-01,MSR: IIP Graduate,Not Discharged,Male,White,30-34,Adams,Person,Centralia,1
2021-10-01,MSR: IIP Graduate,Not Discharged,Male,White,30-34,Jefferson,Drug,Pinckneyville,1
2021-10-01,MSR: IIP Graduate,Not Discharged,Male,White,35-44,Cumberland,Drug,Graham,1
2021-10-01,MSR: IIP Graduate,Not Discharged,Male,White,35-44,Jersey,Drug,Southwestern Illinois,1
2021-10-01,MSR: IIP MSR Violator,Not Discharged,Male,White,30-34,Bureau,Person,Lincoln,1
2021-10-01,MSR: Indeterminate,Not Discharged,Male,Black,75<,Cook,Person,Dixon,1
2021-10-01,MSR: Invalid Release Date,Not Discharged,Female,White,25-29,Vermilion,Person,Logan,1
2021-10-01,MSR: Invalid Release Date,Not Discharged,Female,White,35-44,Macon,Property,Logan,1
2021-10-01,MSR: Invalid Release Date,Not Discharged,Female,White,45-54,Calhoun,Drug,Decatur,1
2021-10-01,MSR: Invalid Release Date,Not Discharged,Male,Black,45-54,Cook,Public Order,Dixon,1
2021-10-01,MSR: Invalid Release Date,Not Discharged,Male,White,20-24,Madison,Property,Sheridan,1
2021-10-01,MSR: Invalid Release Date,Not Discharged,Male,White,35-44,Jefferson,Person,Western Illinois,1
2021-10-01,MSR: Invalid Release Date,Not Discharged,Male,White,35-44,Madison,Person,Sheridan,1
2021-10-01,MSR: Invalid Release Date,Not Discharged,Male,White,45-54,Vermilion,Property,Hill,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Female,Black,30-34,Cook,Property,Logan,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Female,Black,30-34,Cook,Public Order,Logan,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Female,Black,45-54,Macon,Public Order,Logan,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Female,White,25-29,Cook,Drug,Logan,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Female,White,30-34,Cook,Property,Logan,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Female,White,35-44,Cook,Public Order,Logan,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Female,White,35-44,Kendall,Person,Logan,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Asian,25-29,Cook,Public Order,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Bi-Racial,20-24,Cook,Public Order,Stateville,2
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,18-19,Cook,Public Order,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Person,Stateville,4
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Property,Stateville,4
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Public Order,Stateville,19
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Cook,Public Order,Taylorville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Kankakee,Public Order,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,20-24,Lake,Property,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Drug,Stateville,3
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Person,Pinckneyville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Person,Sheridan,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Person,Stateville,3
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Property,Stateville,3
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Public Order,Centralia,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Public Order,Illinois River,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Cook,Public Order,Stateville,22
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,DeKalb,Person,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,DuPage,Person,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,DuPage,Property,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,DuPage,Public Order,Centralia,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Sangamon,Property,Dixon,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Vermilion,Person,Southwestern Illinois,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,25-29,Winnebago,Person,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Drug,Parole Districts,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Drug,Sheridan,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Drug,Stateville,4
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Person,Sheridan,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Person,Stateville,2
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Cook,Public Order,Stateville,9
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,LaSalle,Person,Other,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Madison,Drug,Western Illinois,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Madison,Person,Pinckneyville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,30-34,Will,Person,Danville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Drug,Illinois River,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Drug,North Lawndale ATC,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Drug,Stateville,7
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Person,Stateville,7
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Property,Stateville,5
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Public Order,Danville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Cook,Public Order,Stateville,14
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,DuPage,Property,Danville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,Grundy,Drug,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,35-44,McHenry,Person,East Moline,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Cook,Drug,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Cook,Person,Stateville,2
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Cook,Property,Pinckneyville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Cook,Property,Stateville,3
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,45-54,Lake,Property,Centralia,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,55-64,Cook,Drug,Stateville,2
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,55-64,Cook,Person,Stateville,3
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,55-64,Cook,Property,Stateville,2
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Black,55-64,Cook,Public Order,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,18-19,Cook,Public Order,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,20-24,Cook,Public Order,Stateville,2
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,25-29,Cook,Drug,Danville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,25-29,Cook,Person,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,25-29,Cook,Property,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,25-29,Cook,Public Order,Stateville,2
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,30-34,Cook,Drug,Stateville,2
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,30-34,Cook,Person,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,30-34,Cook,Public Order,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,30-34,DuPage,Property,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,35-44,Cook,Drug,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,35-44,Cook,Person,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,35-44,Cook,Property,Stateville,1
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,35-44,Cook,Public Order,Stateville,4
2021-10-01,MSR: Johnson Decision,Not Discharged,Male,Hispanic,35-44,DuPage,Drug,Stateville,1
